rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
37,JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,652311330816,0.4177259185700099,2026-10-13,17.0,3.0,1.0,0.9525,0.5250000000000001,0.04693140794223827,0.06599839952828201,0.01047169231176337,3,0.055526707216518645,0.066,0.2919,0.21482,0.25742,0.8109085010557137,0.13949668124817172,-0.027834644987490664,0.5887719622555596,0.02670720969346907,31.256351,22.30021439658766,buy,-0.03331727722144758,1.3123544231591957,
38,JPM,JPMorgan Chase,Financials,Diversified Banks,899955556352,0.417212843429328,2026-10-13,17.0,3.0,1.0,3.435,6.7700000000000005,0.2379032258064515,0.1775767568290183,0.13417403346819534,3,0.04340272336082296,0.304,0.50394,0.34921002,0.17789,,0.06005117212007338,-0.07289554644583607,0.10327079870260003,0.10538191959678134,14.474562,13.548908902296814,buy,0.0475776925568518,-2.4979482687076398,"LOW_CASH_CONVERSION,RECEIVABLES_OUTRUN"
39,ABBV,AbbVie,Health Care,Biotechnology,468427440128,0.4109649122807017,2026-10-29,33.0,3.0,1.0,1.6925000000000001,-3.0050000000000003,0.2289562289562288,0.10160150424690406,0.026499351116324954,2,0.07510215313057911,0.102,0.40035,0.098000005,,2.0906933534900083,0.16309874832752924,-0.0031958720893875414,0.22801914858187922,0.05087188869647852,75.09348,16.307027023645148,buy,-0.09693092468885078,3.0914421553090334,
40,PM,Philip Morris International,Consumer Staples,Tobacco,298474471424,0.4030701754385966,2026-10-21,25.0,3.0,0.0,7.086666666666666,0.3099999999999996,0.1518324607329844,0.10374753451676533,0.037939074986994115,3,0.06580845952977121,0.104,0.40002,0.25559,,2.394448965239933,0.0946590807668597,-0.04331317504248444,0.2250612840857189,0.08685812010443872,26.161201,20.8361,buy,-0.04956973760208222,1.3117528048556188,
41,EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,48545046528,0.401009599470374,2026-11-04,39.0,4.0,0.0,4.4025,2.465,0.16788321167883202,0.1479853479853479,0.04478606636248905,3,0.10319928162285885,0.148,0.2157,0.18571,0.46611,1.23740303875969,0.08138985931877452,-0.08828431788369118,0.20547736531587635,0.0761108970563118,22.918066,16.057552810760143,hold,-0.0453557697665348,1.3663366336633664,
42,AME,Ametek,Industrials,Electrical Components & Equipment,56501432320,0.38571665011585565,2026-10-29,33.0,4.0,0.0,4.84,-1.17,0.1741573033707864,0.14979336983762037,0.06957145559538658,3,0.0802219142422338,0.15,0.26182,0.20044,0.14562,0.7260011451340148,0.08706017477131933,-0.04030231747650037,0.3226603838511155,0.12348968203958544,35.978104,25.846581579550467,buy,-0.024108840143448194,1.243656860816992,
43,PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,122957078528,0.3780536246276067,2026-11-05,40.0,4.0,0.0,8.0675,0.3750000000000009,0.2054616384915473,0.09763852274448159,0.03581763119496273,1,0.061820891549518864,0.098,0.23458,0.16968,0.25076,1.4533897740112995,0.03861901746873797,-0.09025895781073578,0.2936351477805883,0.19297567468082044,34.126007,24.759465504006933,buy,-0.02371999801229067,1.1962719298245614,
44,CSX,CSX Corporation,Industrials,Rail Transportation,87418290176,0.3778550148957299,2026-10-21,25.0,3.0,1.0,3.315,8.16,0.2272727272727273,0.1010072747621713,0.07975866945176358,0,0.02124860531040773,0.101,0.38424,0.22208999,0.24357,2.643976088828214,0.07354968296423126,-0.11556393801619724,0.43233419413853347,0.1310557856671548,27.12069,20.665795488394732,buy,-0.047892305059608696,1.6512565932361154,
45,BAC,Bank of America,Financials,Diversified Banks,391593918464,0.360443561734525,2026-10-14,18.0,4.0,0.0,7.545,1.4299999999999997,0.3595505617977528,0.07168902892342555,0.047027056780941656,3,0.02466197214248389,0.168,0.38305,0.29524,0.111990005,,0.022901118194281755,-0.13106202276358891,0.1068536490855827,0.2280835534378982,12.99304,10.588539664222447,strong_buy,-0.0072501939198990305,1.781581682466694,RECEIVABLES_OUTRUN
46,VRSN,Verisign,Information Technology,Internet Services & Infrastructure,26385952768,0.35903508771929826,2026-10-22,26.0,3.0,1.0,1.0525000000000002,3.205,0.07692307692307687,0.06025859965845326,0.012762139285620977,3,0.04749646037283228,0.06,0.68178004,0.49769002,,1.1013491264755482,0.10913685743260548,-0.055687660021160434,0.045189700312606496,0.11141563167454382,31.82988,26.3864694414149,buy,-0.1565439481716813,1.2956470588235294,RECEIVABLES_OUTRUN
47,ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,104750235648,0.32365110890433635,2026-10-28,32.0,4.0,0.0,1.9449999999999998,-0.050000000000000044,0.16814159292035424,0.06768354529140974,0.01731493904881165,3,0.05036860624259809,0.068,0.23459,0.20109,0.72239,0.20036807586723235,0.12083721513564627,-0.07891388693944956,-0.0780284821754349,0.0930790012234406,24.61998,19.63735764498711,hold,-0.01763515913337554,1.2328816785244936,
48,CTAS,Cintas,Industrials,Diversified Support Services,76695273472,0.30743131413439256,2026-12-17,82.0,4.0,0.0,0.985,0.61,0.13333333333333353,0.08904872149740672,0.03021931417656032,3,0.058829407320846405,0.089,0.23688,0.17754,0.40714002,0.8069930025100017,0.05765009647558994,-0.08468339435017291,-0.014424977723077492,0.10247626504844876,40.500004,32.165892804162056,buy,-0.027150125567562088,1.1381582105313686,
49,GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,12767354880,0.30614035087719293,2026-10-29,33.0,3.0,1.0,1.83,7.039999999999999,0.2978723404255321,0.06603153745072277,0.01396877631600657,3,0.052062761134716196,0.066,0.27056998,0.17834999,4.42861,1.9136330482432813,0.06701014139052774,-0.29636354748143723,-0.3180680761013387,0.05272296964710277,14.319602,9.141690778607463,buy,-0.10061153621585077,1.8991541250137318,
50,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,77465600000,0.2994041708043694,2026-10-23,27.0,4.0,0.0,2.4575,0.3849999999999998,0.10077519379844957,0.061189242536392685,0.03223212922448648,1,0.028957113311906202,0.061,0.26900998,0.19393998,1.04618,1.842488533533389,0.021328451654096803,-0.0851607920775006,0.06893512706570415,0.1121323529411764,24.749773,21.934122,hold,-0.008358429107000184,1.0425798371947401,
